Cash on Demand	1961	Kevin Stoney	1921	2008	[Detective Inspector Bill Mason]
Horus: Prince of the Sun	1968	Hiroshi Kamiyama	NULL	NULL	[Villager]
The Young Seducers	1971	Herbert Kluever	NULL	NULL	[Maler]
Diary for My Children	1984	Vilmos Kun	1926	2015	[Nagypapa]
84 Charing Cross Road	1987	Daniel Gerroll	1951	NULL	[Brian]
Double Trouble	1992	Troy Donahue	1936	2001	[Leonard Stewart]
Twister's Revenge!	1988	Marvin Berg	NULL	NULL	[Grandpa]
R.I.P.D.	2013	Devin Ratray	1977	NULL	[Pulaski]
Underworld: Rise of the Lycans	2009	David Aston	NULL	NULL	[Coloman]
The Coming	2020	Harold Dennis	NULL	NULL	[Bender]
Enigma Man a Stone Age Mystery	2014	Craig Menaud	NULL	NULL	[Red Deer Cave Man]
Waiting for You	2017	Bellamine Abdelmalek	NULL	NULL	[Hassan]
Charming Christmas	2015	Paul Hopkins	1968	NULL	[Daniel Botchwick]
The Mad Whale	2017	Carmen Argenziano	1943	2019	[Dr. Withers]
Eat Brains Love	2019	Jim Titus	NULL	NULL	[Tom]
Wrestle	2018	Jailen Young	NULL	NULL	NULL
The Infinity Project	2018	Todd Risby	NULL	NULL	[Agent Wright]
Glory at Sea	1952	Richard Attenborough	1923	2014	[Ordinary Seaman 'Dripper' Daniels]
Here Is Your Life	1966	Tage Sjögren	NULL	NULL	[Lund]
Doctor Dolittle	1967	Richard Attenborough	1923	2014	[Albert Blossom]
Counterpoint	1967	Linden Chiles	1933	2013	[Lieutenant Long]
The House in Nightmare Park	1973	Ray Milland	1907	1986	[Stewart]
Philadelphia	1993	Ron Vawter	1948	1994	[Bob Seidman]
Blue Chips	1994	J.T. Walsh	1943	1998	[Happy]
Crooklyn	1994	José Zúñiga	NULL	NULL	[Tommy La La]
Birders	2019	Richard Galindo	NULL	NULL	[Birder]
Christmas on Ice	2020	Will Lyman	1948	NULL	[Mayor Calvin Greenwood]
The Lone Ranger	2013	Bryant Prince	NULL	NULL	[Danny]
A Warrior's Heart	2011	Bryan Lillis	NULL	NULL	[Riggins]
Inch'Allah	2012	Omri Ilan	NULL	NULL	[Garçon]
Hunt for the Labyrinth Killer	2013	Coby Ryan McLaughlin	NULL	NULL	[Mike Holland]
Garantu00eda personal	2016	Valentín Paredes	1955	NULL	[Alberto]
Demon Hole	2017	Ralph Scott	NULL	NULL	[Kyle's Dad]
Heartfall Arises	2016	King-Fai Chung	1937	NULL	[King Cheung]
The Sweetheart	2018	Scott Gibson	NULL	NULL	[Paul]
See You Yesterday	2019	Astro	NULL	NULL	[Calvin Walker]
Diablo. The race for everything	2019	Tomasz Wlosok	1990	NULL	[Kuba]
Little Lord Fauntleroy	1936	Henry Stephenson	1871	1956	[Havisham]
Valley of the Zombies	1946	Earle Hodgins	1893	1964	[Fred Mays (Fred Murks)]
Affair in Trinidad	1952	George Voskovec	1905	1981	[Dr. Franz Huebling]
A Taste of Blood	1967	Bill Rogers	1930	2004	[John Stone]
War and Peace, Part III: The Year 1812	1967	Sergey Bondarchuk	1920	1994	[Pierre Bezukhov]
Back to the Beach	1987	Joe Holland	1961	1994	[Zed]
Homeboy	1988	Bill Slayton	1922	2003	[Bill]
King Size	1988	Leonard Pietraszak	1936	2023	[Kramerko]
Crooklyn	1994	Carlton Williams	1979	2003	[Clinton]
Lurking Fear	1994	Blake Adams	NULL	NULL	[John Martense]
L.A. Wars	1994	Lelagi Togisala	NULL	NULL	[Miguel]
Ji lian gou xian nai	1981	Lap-Yip Chiu	NULL	NULL	NULL
The Texas Chainsaw Massacre: The Beginning	2006	Taylor Handley	1984	NULL	[Dean]
In from the Night	2006	Taylor Handley	1984	NULL	[Bobby]
Snatchers	2019	Nick Gomez	NULL	NULL	[Oscar]
Arctic Apocalypse	2019	Joel Berti	1971	NULL	[Mark]
Attention Attention	2021	Roy Allen	NULL	NULL	[Sven]
The Numbers Station	2013	Richard Brake	NULL	NULL	[Max]
Night Market Hero	2011	Chu-Ko Liang	1946	2017	[Councilor Chang]
Hell and Back	2015	Danny McBride	1976	NULL	[Orpheus]
Wish Man	2019	Steven Michael Quezada	1963	NULL	[Juan Delgadillo]
My Gal Sunday	2014	Steve Bacic	1965	NULL	[Claudus Jovanet]
The Bridge Part 2	2016	Steve Bacic	1965	NULL	[Wade Callens]
Dywizjon 303	2018	Krzysztof Kwiatkowski	1986	NULL	[Miroslaw 'Ox' Feric]
Unbridled	2017	T.C. Stallings	1977	NULL	[Detective Mitchell Sangrin]
Love at First Glance	2017	Ray Baker	1948	NULL	[John]
Parmanu: The Story of Pokhran	2018	Aditya Hitkari	NULL	NULL	[Dr. Viraf Wadia]
Garage Sale Mysteries Garage Sale Mystery: The Mask Murder	2018	Steve Bacic	1965	NULL	[Jason]
The President's Lady	1953	Charlton Heston	1923	2008	[President Andrew Jackson]
To Catch a Thief	1955	John Alderson	1916	2006	[Detective at the Costume Ball]
Counterpoint	1967	Charlton Heston	1923	2008	[Lionel Evans]
Le Mans	1971	Steve McQueen	1930	1980	[Michael Delaney]
Candleshoe	1977	David Samuels	NULL	NULL	[Bobby]
Candleshoe	1977	John Alderson	1916	2006	[Jenkins]
Real Life	1979	James Ritz	NULL	NULL	[Jack from Cincinnati]
Cut and Run	1984	Gabriele Tinti	1932	1991	[Manuel]
Homeboy	1988	Joseph Ragno	1936	NULL	[Cotten's Trainer]
Def by Temptation	1990	Steven Van Cleef	NULL	NULL	[Jonathan]
The Masque of the Red Death	1989	Frank Stallone	1950	NULL	[Duke]
L.A. Wars	1994	Vince Murdocco	NULL	NULL	[Jake Quinn]
The Phantom of the Opera	2004	Simon Callow	1949	NULL	[Andre]
School of Life	2005	Ryan Reynolds	1976	NULL	[Mr. D.]
R.I.P.D.	2013	Ryan Reynolds	1976	NULL	[Nick]
Nadhoo Khan	2019	Chacha Bishna	NULL	NULL	[Jeth Singh]
OSS 117: Lost in Rio	2009	Laurent Capelluto	1971	NULL	[Kutner]
The Day After Quarantine	2021	Jim Brown	NULL	NULL	[Pluggdin- Guy in Deacon Lou's Chair]
Breakaway	2011	Vinay Virmani	NULL	NULL	[Rajveer Singh]
The Queen of Spades	2016	Dmitriy Kulichkov	1979	NULL	[Aleksey]
Yu-Gi-Oh!: The Dark Side of Dimensions	2016	Luis Alfonso	NULL	NULL	[Kaiba Corp Engineer]
Yu-Gi-Oh!: The Dark Side of Dimensions	2016	Luis Alfonso	NULL	NULL	[Kaiba Corp Engineer]
MFKZ	2017	Gringe	NULL	NULL	[Vinz]
Neon Bull	2015	Roberto Birindelli	NULL	NULL	[Fazendeiro]
Viceroy's House	2017	Simon Callow	1949	NULL	[Cyril Radcliffe]
Christmas at the Royal Hotel	2018	Michael Szuc	NULL	NULL	[Martin]
Shooting Heroin	2020	Brian O'Halloran	1969	NULL	[Logan]
Valley of the Zombies	1946	William Haade	1903	1966	[Police Officer 'Tiny']
The Angry Red Planet	1959	Paul Hahn	1920	1988	[Maj. Gen. George Treegar]
For a Few Dollars More	1965	Clint Eastwood	1930	NULL	[Monco]
The Wedding Party	1969	William Finley	1940	2012	[Alistair - A Groomsman]
The Gumball Rally	1976	Raul Julia	1940	1994	['Franco']
1492: Conquest of Paradise	1992	Fernando Rey	1917	1994	[Marchena]
The Santa Clause	1994	Tim Allen	1953	NULL	[Scott Calvin]
The Great White Hype	1996	Peter Berg	1964	NULL	[Terry Conklin]
Get Well Soon	2001	Peter Jacobson	1965	NULL	[Nathan]
The Plane	2005	Nicolas Briançon	1962	NULL	[Xavier]
Bruh.mp4	2020	Steven Strickland	NULL	NULL	[Craig]
Mission London	2010	Lee Nicholas Harris	1962	NULL	[Bodyguard]
Ironclad	2011	Derek Jacobi	1938	NULL	[Baron Reginald de Cornhill]
Fortress of War	2010	Maksim Kostromykin	1980	NULL	[Kolka]
Paiyaa	2010	Omar Lateef	NULL	NULL	[Shiva's friend]
Mowgli: Legend of the Jungle	2018	Benedict Cumberbatch	1976	NULL	[Shere Khan]
Campus Confidential	2013	Paul Chiang	1988	NULL	[Chang Sheng]
Parmanu: The Story of Pokhran	2018	Yogendra Tikku	1953	NULL	[Dr. Naresh Sinha]
Lilith	2018	Thomas Haley	1968	NULL	[Det. Ryan Carson]
Happy Birthday Hannah	2018	Patrick Finegan	NULL	NULL	[Pat]
Go for Broke!	1951	Ken K. Okamoto	NULL	NULL	[Kaz]
The Angry Red Planet	1959	Gordon Barnes	NULL	NULL	[Maj. Lyman Ross]
The Exterminating oscar	1962	Luis Beristáin	1918	1962	[Cristián Ugalde]
The Sadist	1963	Arch Hall Jr.	1943	NULL	[Charles A. 'Charlie' Tibbs]
War and Peace, Part III: The Year 1812	1967	Vyacheslav Tikhonov	1928	2009	[Prince Andrei Bolkonsky]
The Green Room	1978	François Truffaut	1932	1984	[Julien Davenne]
Bliss	1997	Craig Sheffer	1960	NULL	[Joseph]
Chill Factor	1999	David Paymer	1954	NULL	[Dr. Richard Long]
Disappearing Acts	2000	Clark Johnson	NULL	NULL	[Jimmy]
High Roller: The Stu Ungar Story	2003	Tommy Canary	1952	2013	[Sol]
School of Life	2005	David Paymer	1954	NULL	[Matt Warner]
Madam Q	1996	Shen-Yung Liang	NULL	NULL	NULL
Bruh.mp4	2020	Tom Arrowsmith	NULL	NULL	[Bradston]
The Wave	2008	Max Riemelt	1984	NULL	[Marco]
Nightmare at the End of the Hall	2008	Matthew McLellan	NULL	NULL	[Eric]
Revanche	2008	Toni Slama	1948	NULL	[Tamara's Customer]
Cat Run	2011	Christopher McDonald	1955	NULL	[Bill Krebb]
Brawl	2012	Jakkrit Kanokpodjananon	NULL	NULL	[Yo]
Alice in Marialand	2014	Uriel Santana	NULL	NULL	[Fotografo]
The Ghost Who Walks	2019	Peter Mayer	NULL	NULL	[Monty]
Acute Misfortune	2018	Toby Wallace	1995	NULL	[Erik Jensen]
Paper Spiders	2020	Max Casella	NULL	NULL	[Gary]
Comrades of 1918	1930	Claus Clausen	1899	1989	[Der Leutnant - The Lieutenant]
Mother Wore Tights	1947	Dan Dailey	1915	1978	[Frank Burt]
Joan the Maid 2: The Prisons	1994	Romain Lagarde	NULL	NULL	[Nicolas]
Day of the Warrior	1996	Rodrigo Obregón	1951	2019	[Manuel]
Gone Fishin'	1997	Danny Glover	1946	NULL	[Gus Green]
Mad About Mambo	2000	Joe Rea	NULL	NULL	[Spike]
L.A. Wars	1994	Rodrigo Obregón	1951	2019	[Raul Guzman]
The Profession of Arms	2001	Christo Jivkov	1975	2023	[Giovanni de Medici dalle Bande Nere]
Holy Rollers	2010	Justin Bartha	1978	NULL	[Yosef Zimmerman]
The Deep House	2021	Eric Savin	NULL	NULL	[Pierre]
Buckskin	2021	Jeremy Gauna	NULL	NULL	[Keokuk]
The Mine	2012	Adam Hendershott	1983	NULL	[Jimmy]
MacGruber	2010	Timothy V. Murphy	1960	NULL	[Constantine]
Attention Attention	2021	Brian Cogley	NULL	NULL	[Flint]
CBGB	2013	Justin Bartha	1978	NULL	[Stiv Bators]
Christmas Belle	2013	C. Thomas Howell	1966	NULL	[Rex]
Loving Vincent	2017	Robin Hodges	1983	NULL	[Lieutenant Milliet]
Cherry Tree	2015	Patrick Gibson	1995	NULL	[Brian Kelly]
Cherry Tree	2015	Patrick Gibson	1995	NULL	[Demon]
Bharat	2019	Aashif Sheikh	1960	NULL	[Devbhai]
Cinderella: The Enchanted Beginning	2018	Michael Dean Walker	NULL	NULL	[Henry]
Vampires vs. the Bronx	2020	The Kid Mero	1983	NULL	[Tony]
Variety	1925	Georg John	1879	1941	[Seeman]
Young and Innocent	1937	George Merritt	1890	1977	[Det. Sgt. Miller]
The Hunchback of Notre Dame	1939	Edmond O'Brien	1915	1985	[Gringoire]
The Philadelphia Story	1940	John Halliday	1884	1947	[Seth Lord]
For the Love of Mary	1948	Edmond O'Brien	1915	1985	[Lt. Tom Farrington]
The True Story of Jesse James	1957	Barney Phillips	1913	1982	[Dr. Samuel]
Cimarron	1960	Vic Morrow	1929	1982	[Wes Jennings]
Cash on Demand	1961	Barry Lowe	1925	2011	[Peter Harvill]
The Fast Lady	1962	James Robertson Justice	1907	1975	[Charles Chingford]
The Dove	1974	Ivor Barry	1919	2006	[Kenniston]
Saturn 3	1980	Ed Bishop	1932	2005	[Harding]
Christiane F.	1981	Andreas Fuhrmann	NULL	NULL	[Atze]
Cantonen Iron Kung Foo	1979	Fei Kao	NULL	NULL	[Master Chu]
Happythankyoumoreplease	2010	Tony Hale	1970	NULL	[Sam #2]
Night Market Hero	2011	Bamboo Chu-Sheng Chen	1975	NULL	[Street lamp repairman]
Christmas Belle	2013	Jerry Hauck	NULL	NULL	[Burny]
Hunt for the Labyrinth Killer	2013	Eric Michael Roy	NULL	NULL	[Freddy Cook]
Un mondo nuovo	2014	Peppino Mazzotta	1971	NULL	[Ernesto Rossi]
7 Letters	2015	David Chua	NULL	NULL	[Fan Fan Law (segment Cinema)]
Her Name Was Christa	2020	Drew Fortier	1987	NULL	[Nick Perkins]
Her Name Was Christa	2020	Topher Benjamin	NULL	NULL	[Ameri-Cision Employee]
Diablo. The race for everything	2019	Marcin Rozalski	NULL	NULL	[Guardian Gerard]
Young and Innocent	1937	Basil Radford	1897	1952	[Erica's Uncle]
That Hamilton Woman	1941	Laurence Olivier	1907	1989	[Lord Horatio Nelson]
Moontide	1942	Chester Gan	1908	1959	[Henry Hirota]
Contraband Spain	1955	Conrado San Martín	1921	2019	[Juan - Henchman]
Buffalo Bill and the Indians, or Sitting Bull's History Lesson	1976	Harvey Keitel	1939	NULL	[Ed Goodman]
Comes a Horseman	1978	Macon McCalman	1932	2005	[Hoverton]
Fingers	1978	Harvey Keitel	1939	NULL	[Jimmy Fingers]
Saturn 3	1980	Harvey Keitel	1939	NULL	[Benson]
Cantonen Iron Kung Foo	1979	Hua-Chung Ting	1960	NULL	[Young Rascal]
Cut and Run	1984	Leonard Mann	1947	NULL	[Mark Ludman]
Wu ye li ren	1986	Chi-Fai Chan	NULL	NULL	NULL
Police Story 2	1988	Chi-Fai Chan	NULL	NULL	[Ngor]
Hard to Kill	1990	Charles Boswell	1945	NULL	[Jack Axel]
Beyond Rangoon	1995	Victor Slezak	1957	NULL	[Mr. Scott]
Life Is Beautiful	1997	Horst Buchholz	1933	2003	[Dottor Lessing]
City of Industry	1997	Harvey Keitel	1939	NULL	[Roy Egan]
Kiss or Kill	1997	Matt Day	1971	NULL	[Al Fletcher]
Rugrats in Paris	2000	Joe Alaskey	1952	2016	[Grandpa Lou Pickles]
Black Rose Ascension	1975	Akira Takahashi	1934	2011	[Yasu-san]
Black	2005	Dhritiman Chatterjee	1945	NULL	[Paul McNally]
Beauty and the Bastard	2005	Eero Saarinen	1956	NULL	[Nellin isä]
Sex & Drugs & Rock & Roll	2010	Arthur Darvill	1982	NULL	[Mick Gallagher]
One December Night	2021	Andrew Durand	NULL	NULL	[Troy]
American Maniacs	2012	Shawn G. Smith	NULL	NULL	[Punch]
The Congress	2013	Harvey Keitel	1939	NULL	[Al]
The Eternal Road	2017	Hannu-Pekka Björkman	1969	NULL	[Kallonen]
Truth and Justice	2019	Indrek Sammul	1972	NULL	[Madis]
Almost Home	2018	Max Burkholder	1997	NULL	[Rusty]
Love at First Glance	2017	Ted King	NULL	NULL	[Jack]
Drain the Sunken Pirate City	2017	Craig Sechler	1951	NULL	[Narrator]
Raigekitai Shutsudu00f4	1944	Yatarô Kurokawa	1910	1984	NULL
Affair in Trinidad	1952	Walter Kohler	1903	1966	[Peter Bronec]
Cash on Demand	1961	André Morell	1909	1978	[Colonel Gore Hepburn]
Le Mans	1971	Ronald Leigh-Hunt	1920	2005	[David Townsend]
Murders in the Rue Morgue	1971	Peter Arne	1920	1983	[Aubert]
Lucas	1986	Guy Boyd	1943	NULL	[Coach]
Heaven & Earth	1993	Supak Pititam	NULL	NULL	[Buddhist Monk]
Chill Factor	1999	Judson Mills	1969	NULL	[Dennis]
Hell	1979	Seizô Fukumoto	1943	2021	NULL
The List	2000	Roc Lafortune	1956	NULL	[Dom Roselli]
This Is England	2006	Andrew Shim	1983	NULL	[Milky]
Coming Down the Mountain	2007	Nicholas Hoult	1989	NULL	[David Philips]
Dark Places	2015	Nicholas Hoult	1989	NULL	[Lyle Wirth]
Campus Confidential	2013	Shao-Huai Chang	1980	NULL	[Cheng Chi-Cheng]
Garantu00eda personal	2016	Darko Peric	1977	NULL	[Toro]
Objective, Burma!	1945	Errol Flynn	1909	1959	[Capt. Chuck Nelson]
The Exterminating oscar	1962	José Baviera	1906	1981	[Leandro Gomez]
Electric Dreams	1984	Don Fellows	1922	2007	[Mr. Ryley]
The Unnamable	1988	Mark Parra	NULL	NULL	[Joel Manton]
Joe Versus the Volcano	1990	Abe Vigoda	1921	2016	[Chief of the Waponis]
Neha	1991	Stanislav Stepka	1944	NULL	[Otec]
Rush	1991	Max Perlich	1968	NULL	[Walker]
Mystery, Alaska	1999	Ron Eldard	1965	NULL	['Skank' Marden]
Hot Wax Zombies on Wheels	1999	Randall St. George	NULL	NULL	[Obadiah]
Inflatable Sex Doll of the Wastelands	1967	Masayoshi Nogami	1940	2010	[Naka]
School of Life	2005	John Astin	1930	NULL	[Norman Warner]
Bottle Shock	2008	Hal B. Klein	NULL	NULL	[Shenky]
The Legend of Goemon	2009	Jun Kaname	1981	NULL	[Mitsunari Ishida]
In the Beginning	2009	Stéphane Jobert	NULL	NULL	[Patrick]
Fortress of War	2010	Sergey Vlasov	1961	NULL	[Kavalyonak]
Paiyaa	2010	Jagan	NULL	NULL	[Poochi]
One December Night	2021	Brett Dalton	1983	NULL	[Jason Bedford]
Shark Night	2011	Joshua Leonard	1975	NULL	[Red]
Rapture-Palooza	2013	John Francis Daley	1985	NULL	[Ben House]
Anegan	2015	Jagan	NULL	NULL	[Mallika's Husband]
Anegan	2015	Jagan	NULL	NULL	[Jagan]
Climax	2018	Taylor Kastle	NULL	NULL	[Taylor]
The Barber Shop	1933	Billy Bletcher	1894	1979	[Steam Room Victim - After]
Fear and Desire	1953	Stephen Coit	1920	2005	[Fletcher]
Fear and Desire	1953	Stephen Coit	1920	2005	[The Captain]
To Catch a Thief	1955	Charles Vanel	1892	1989	[Bertani]
Here Is Your Life	1966	Allan Edwall	1924	1997	[August]
A Taste of Blood	1967	Herschell Gordon Lewis	1926	2016	[The Limey Seaman]
A Taste of Blood	1967	Herschell Gordon Lewis	1926	2016	[Voice of Baron Khron]
Hatchet for the Honeymoon	1970	Luciano Pigozzi	1927	2008	[Vences]
1984	1984	Anthony Benson	NULL	NULL	[Jones]
A Sound of Thunder	2005	August Zirner	1956	NULL	[Clay Derris]
Beowulf & Grendel	2005	Philip Whitchurch	1951	NULL	[Fisherman]
Cross Bronx	2004	Gil Deeble	NULL	NULL	[Jungle Jim]
The Vigil	2019	Fred Melamed	NULL	NULL	[Dr. Marvin Kohlberg]
The Whooper Returns	2021	Andrew Ashbrook Freed	NULL	NULL	[Clint]
The Dark Tower	2017	Tom Taylor	2001	NULL	[Jake]
Last Moment of Clarity	2020	Zach Avery	1986	NULL	[Sam Pivnic]
Waiting for You	2017	Sam Cox	NULL	NULL	[Len]
Sniper: Special Ops	2016	Gerald Webb	NULL	NULL	[Marcus]
The Dancing Dogs of Dombrova	2018	Adrian Matioc	NULL	NULL	[Father Kaczka]
The Road to Edmond	2018	Louis C. Baker	NULL	NULL	[Father]
2nd Date Sex	2019	Tom Bell	NULL	NULL	[Adam]
The Racer	2020	Louis Talpe	1981	NULL	[Dominique Chabol]
The Killer Is Loose	1956	Joseph Cotten	1905	1994	[Detective Sam Wagner]
Doctor Dolittle	1967	Anthony Newley	1931	1999	[Matthew Mugg]
An American Werewolf in London	1981	Paddy Ryan	1911	1990	[First Werewolf]
Intruder	1989	Craig Stark	NULL	NULL	[Tim]
Until the End of the World	1991	William Hurt	1950	2022	[Sam Farber, alias Trevor McPhee]
Day of the Warrior	1996	Justin Melvey	1969	NULL	[Jordan]
Silence	2016	Yoshi Oida	1933	NULL	[Ichizo]
Underworld: Rise of the Lycans	2009	Leighton Cardno	NULL	NULL	[Fearful Lycan]
Hachi: A Dog's Tale	2009	Rob Degnan	NULL	NULL	[Teddy Barnes]
Nightmare at the End of the Hall	2008	Kavan Smith	1970	NULL	[Brett]
I Propose We Never See Each Other Again After Tonight	2020	Asia Davidson	NULL	NULL	[Allison]
Goodbye Seventies	2020	Andrew Cawley	NULL	NULL	[Matt]
Hell Bank Presents: Running Ghost	2020	Artem Ansheles	NULL	NULL	[Tommy]
Filth	2013	James McAvoy	1979	NULL	[Bruce]
Along for the Ride	2022	Belmont Cameli	1998	NULL	[Eli]
Meek's Cutoff	2010	Neal Huff	1966	NULL	[William White]
Caught in His Web	2022	Donavon Stinson	1976	NULL	[Lieutenant Pierce]
Neds	2010	Gary Milligan	NULL	NULL	[Canta]
Why Stop Now?	2012	Neal Huff	1966	NULL	[Dave Epstein]
Assassins Tale	2013	Rob Roy Fitzgerald	1955	NULL	[Jason]
The Son of Joseph	2016	Mathieu Amalric	1965	NULL	[Oscar Pormenor]
All You Need Is Love	2015	Nien-Hsien Ma	1973	NULL	[MacGyver]
All Between Us	2018	Jay Phillips	NULL	NULL	[Sam]
Radium Girls	2018	Neal Huff	1966	NULL	[Dr. Flint]
Oxygen	2021	Mathieu Amalric	1965	NULL	[M.I.L.O.]
Tyger Tyger	2019	Craig Stark	NULL	NULL	[Joe]
Victoria the Great	1937	H.B. Warner	1876	1958	[Lord Melbourne]
Drums Along the Mohawk	1939	Roger Imhof	1875	1958	[Gen. Nicholas Herkimer]
Paris Does Strange Things	1956	Jacques Morel	1922	2008	[Duchêne]
I Could Go on Singing	1963	Robert Rietty	1923	2015	[Palladium Stage Manager]
Danger: Diabolik	1968	Mario Donen	NULL	NULL	[Sergeant Danek]
The Ancines Woods	1970	Antonio Casas	1911	1982	[Abad]
Sex Thief	1973	Harvey Hall	1931	1997	[Jacobi]
The Tin Drum	1979	Tadeusz Kunikowski	NULL	NULL	[Onkel Vinzenz]
The Mighty Quinn	1989	Robert Townsend	1957	NULL	[Maubee]
From Dusk Till Dawn 3: The Hangman's Daughter	1999	Temuera Morrison	1960	NULL	[The Hangman]
The List	2000	Terrence Labrosse	1933	2003	[Arthir Manderville]
The Game of Their Lives	2005	Louis Mandylor	1966	NULL	[Gino Pariani]
The Evil Twin	2021	Jon McLaren	NULL	NULL	[Jared Rensor]
Unknown	2011	Sebastian Koch	1962	NULL	[Professor Bressler]
Meek's Cutoff	2010	Tommy Nelson	1997	NULL	[Jimmy White]
ATM	2012	Mike O'Brian	NULL	NULL	[The Man]
Unlocked	2017	Makram Khoury	1945	NULL	[Yazid Khaleel]
VS.	2018	Elliot Barnes-Worrell	NULL	NULL	[Odds]
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	Josh Keaton	1979	NULL	[Green Lantern]
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	Josh Keaton	1979	NULL	[Hal Jordan]
Lego Scooby-Doo! Blowout Beach Bash	2017	Josh Keaton	1979	NULL	[Tommie]
Lego Scooby-Doo! Blowout Beach Bash	2017	Josh Keaton	1979	NULL	[Chad Holdout]
Monsters and Men	2018	John David Washington	1984	NULL	[Dennis]
Moontide	1942	William Halligan	1883	1957	[Bartender]
The President's Lady	1953	John McIntire	1907	1991	[John Overton]
The 400 Blows	1959	Richard Kanayan	NULL	NULL	[Un élève]
The Kung Fu Instructor	1979	Feng Ku	1930	NULL	[Meng Er Da]
Cut and Run	1984	Richard Lynch	1940	2012	[Colonel Brian Horne]
Prey of the Jaguar	1996	Steven Vincent Leigh	1964	NULL	[Kenichi Tanaka]
The Devil's Double	2011	Khalid Laith	NULL	NULL	[Yassem Al-Helou]
Super Monsters Super Monsters : The New Class	0	Vincent Tong	NULL	NULL	NULL
The Butler	2013	LaJessie Smith	NULL	NULL	[Abraham]
Attention Attention	2021	Lev Cameron	2005	NULL	[Adam]
Neds	2010	Conor McCarron	NULL	NULL	[John]
Treasure Buddies	2012	Mo Gallini	1966	NULL	[Tarik]
Under the Bed	2012	Bryan Rasmussen	NULL	NULL	[Mr. Evans]
Forsaken	2018	Aleksey Ogurtsov	NULL	NULL	[Head of the Investigative Committee]
My Little Pony: Equestria Girls - Friendship Games	2015	Vincent Tong	NULL	NULL	[Flash Sentry]
My Little Pony: Equestria Girls - Friendship Games	2015	Vincent Tong	NULL	NULL	[Bus Driver]
Red Devil	2019	Adam Deacon	1983	NULL	[Steve Dreamer]
Assassin 33 A.D.	2020	Morgan Roberts	NULL	NULL	[Ram Goldstein]
Christmas Manger	2017	Alexander Kane	NULL	NULL	[Eddie]
Heroes of Fort Worth	1965	Isarco Ravaioli	1935	2004	[Lt. Webb]
Doctor Dolittle	1967	William Dix	1955	NULL	[Tommy Stubbins]
The Tin Drum	1979	Roland Teubner	NULL	NULL	[Joseph Koljaiczek]
Eating Raoul	1982	Mark Woods	NULL	NULL	[Hold-up Man]
Twister's Revenge!	1988	Dean West	NULL	NULL	[Dave]
The Plane	2005	Vincent Lindon	1959	NULL	[Pierre]
This Is England	2006	Andrew Ellis	1990	NULL	[Gadget]
Silence	2016	Liam Neeson	1952	NULL	[Ferreira]
Ghost Stories	2020	Pavail Gulati	1987	NULL	[Father (Anurag Kashyap's segment)]
Hachi: A Dog's Tale	2009	Kevin DeCoste	1995	NULL	[Ronnie (11 Years)]
Unknown	2011	Liam Neeson	1952	NULL	[Dr. Martin Harris]
La cebra	2011	Raúl Adalid	NULL	NULL	[Hurtado]
Paranormal Activity: The Ghost Dimension	2015	Dan Gill	1983	NULL	[Mike]
Against the Sun	2014	Tom Felton	1987	NULL	[Tony Pastula]
Big Sky	2015	Michael Sheets	NULL	NULL	[Lyle]
My Gal Sunday	2014	Cameron Mathison	1969	NULL	[Henry Parker]
Prey, in Cold Blood	2016	Ralph Eastman	NULL	NULL	[Sheriff Newman]
Mr. Weekend	2020	Peter D. Michael	NULL	NULL	[Hyman Steinberg]
Diablo. The race for everything	2019	Rafal Mohr	1975	NULL	[Max]
Fear and Desire	1953	Kenneth Harp	1924	2009	[Lt. Corby]
Fear and Desire	1953	Kenneth Harp	1924	2009	[The General]
Ring of Bright Water	1969	Jameson Clark	1907	1984	[Storekeeper]
Sleeping Dogs	1977	Warren Oates	1928	1982	[Col. Willoughby]
Bride's Revenge	1985	José Llamas	NULL	NULL	[Andy Sebastián]
Fear City	1984	Rossano Brazzi	1916	1994	[Carmine]
Police Story 2	1988	Keung-Kuen Lai	1954	NULL	[Deaf Criminal]
Rush	1991	Sam Elliott	1944	NULL	[Dodd]
Liar Liar	1997	Cary Elwes	1962	NULL	[Jerry]
Mystery, Alaska	1999	Colm Meaney	1953	NULL	[Mayor Scott Pitcher]
Inflatable Sex Doll of the Wastelands	1967	Hatsuo Yamaya	1934	2019	[Doctor]
The Magical Legend of the Leprechauns	1999	Colm Meaney	1953	NULL	[Seamus Muldoon]
Black Rose Ascension	1975	Hatsuo Yamaya	1934	2019	[Dentist]
The Undeserved	2004	James Martinez	1980	NULL	[Charlie Velasquez]
Unnatural Causes	2008	Colm Meaney	1953	NULL	[Trevor Jones]
Project 'Gemini'	2022	Luis Bermudez	NULL	NULL	[David]
Project 'Gemini'	2022	Luis Bermudez	NULL	NULL	[David]
Lake Michigan Monster	2018	Steve Hoelter	NULL	NULL	[Spanish Teacher]
Unbridled	2018	José Luis Rasero	NULL	NULL	[Taxista 1]
